result,ordered_errors,score
True,56.0,0.5870494
False,483.0,0.001045119
False,128.0,0.0006508217
False,691.0,0.0010608879
False,127.0,0.00010911094
False,406.0,0.40163
False,753.0,0.00031167842
False,693.0,0.0016640391
False,432.0,0.0006083916
True,924.0,0.99911493
False,849.0,0.00032337665
False,862.0,0.00013945591
False,961.0,0.00013945591
False,723.0,0.0016816988
False,846.0,0.0038770477
False,189.0,0.0018662632
True,917.0,0.9989115
False,223.0,0.0035575223
False,886.0,0.00014469548
False,942.0,0.0016450564
False,859.0,0.048300605
False,286.0,0.005982473
False,506.0,0.0004254356
False,785.0,0.00030362516
False,980.0,0.04095216
False,912.0,0.005370643
False,654.0,0.00040161333
True,820.0,0.59401363
False,641.0,0.0010699435
False,231.0,0.0024572588
True,643.0,0.99921477
False,721.0,0.0012651145
False,822.0,0.0010451672
False,264.0,0.43314916
False,605.0,0.00043163332
False,30.0,0.0006561927
False,351.0,0.00023251539
True,37.0,0.9992067
False,449.0,0.0016323708
False,738.0,0.0005203613
False,453.0,0.0001718843
False,436.0,7.743805e-05
False,545.0,0.001420836
False,9.0,0.0012332294
False,562.0,0.00052457134
False,372.0,0.0007412173
False,666.0,0.0010810468
False,369.0,0.00041579054
False,335.0,0.0004057509
False,667.0,0.00028067196
False,463.0,0.0008273089
False,776.0,0.007874322
True,150.0,0.99885476
False,16.0,0.008890007
False,232.0,0.00046160078
False,536.0,0.0018281379
True,52.0,0.9999846
False,938.0,0.0013031233
False,362.0,0.00026478307
False,96.0,0.0050921496
False,175.0,0.004117515
False,538.0,0.022710908
False,603.0,0.0020192347
False,381.0,0.0019069094
False,282.0,0.0010967817
False,645.0,0.008257884
True,395.0,0.98326254
False,471.0,0.0013711068
False,157.0,0.22970955
False,419.0,0.001530496
False,698.0,0.0024987333
False,492.0,0.0031117394
True,574.0,0.9969363
False,526.0,0.0010811068
True,304.0,0.9970847
False,911.0,0.0050921496
False,988.0,0.009424286
False,728.0,0.03421375
False,825.0,0.0052896026
True,376.0,0.97799575
False,306.0,0.018943382
False,302.0,0.020323476
False,493.0,0.028012797
False,697.0,0.06889243
True,339.0,0.9970114
False,609.0,0.0029753367
False,396.0,0.00062282203
False,932.0,0.00013437196
False,556.0,0.00039795693
False,139.0,0.10264501
False,423.0,0.0091437865
False,441.0,0.037578456
False,74.0,0.20197882
True,137.0,0.51664287
True,850.0,0.80815494
False,84.0,0.10610149
True,909.0,0.9988212
False,72.0,0.0092399465
False,751.0,0.0037885138
False,677.0,0.011761754
False,659.0,0.0011302023
False,171.0,0.0017546846
False,837.0,0.0015367065
False,549.0,0.0026114425
False,281.0,0.0043106703
False,146.0,0.00080184673
False,689.0,0.0019204017
False,918.0,0.00018875695
False,885.0,0.008264653
False,324.0,0.00066903094
False,890.0,0.00097118184
False,719.0,0.0017761074
False,694.0,0.0020892066
False,638.0,0.0025439796
False,724.0,0.0026114425
False,307.0,0.0019470009
False,952.0,0.0019651132
False,462.0,0.0005671143
False,336.0,0.0011623778
False,399.0,0.00084987545
False,66.0,0.002194215
False,500.0,0.0030092744
False,445.0,0.0040765754
False,824.0,0.0018005592
False,79.0,0.00060262607
False,811.0,0.0015965308
True,910.0,0.93505466
True,598.0,0.999469
True,560.0,0.99947196
False,583.0,0.11919286
False,183.0,0.00037457095
False,696.0,0.012018557
True,899.0,0.54717755
False,608.0,0.014751703
False,126.0,0.07589041
False,363.0,0.19147302
False,444.0,0.039542798
True,467.0,0.9970798
False,777.0,0.018839376
True,320.0,0.9974075
False,290.0,0.06713961
False,94.0,0.004019274
False,271.0,0.042870946
False,411.0,0.05393653
False,370.0,0.007846283
False,789.0,0.0019463346
True,458.0,0.9942154
False,760.0,0.0027804598
False,197.0,0.027372168
False,615.0,0.028719459
True,715.0,0.99892944
False,461.0,0.0023170877
False,326.0,0.0024226105
False,680.0,0.0026437216
False,394.0,0.0023978164
False,361.0,0.002752314
False,27.0,0.001085379
True,0.0,0.9985682
False,478.0,0.0013574737
False,315.0,0.002548453
False,132.0,0.0023569784
False,611.0,0.11063494
False,823.0,0.00018193258
False,857.0,0.046630096
False,503.0,0.002494634
False,93.0,0.005762798
False,350.0,0.0017483148
False,,0.00073408376
False,,0.0022275131
False,,0.004066548
False,,0.11683775
True,,0.9957053
False,,0.005097757
False,,0.0002772456
False,,0.008490493
True,,0.99879754
False,,0.007942847
False,,0.002111803
False,,0.00039081616
False,,0.001088261
False,,0.0015527111
False,,0.013076003
False,,0.0061867335
True,,0.9541554
False,,0.17083295
False,,0.27286315
False,,0.005567377
False,,0.19427027
False,,0.0014266261
True,,0.99945205
False,,0.010621929
False,,0.0072175404
False,,0.012181913
False,,0.0017687768
False,,0.0010854562
False,,0.0012688718
False,,0.00045756646
True,,0.69867694
False,,0.021032317
False,,0.22760178
False,,0.16162474
False,,0.18289585
False,,0.18080461
False,,0.09266777
False,,0.30725628
False,,0.006036821
False,,0.0018627713
False,,0.0017560908
False,,0.0131127415
False,,0.0013891576
False,,0.011676458
False,,0.005759689
False,,0.18305065
False,,0.009682307
False,,0.0023199124
False,,0.0035706465
False,,0.31657267
False,,0.0018428287
False,,0.003110926
False,,0.07943973
False,,0.029947555
False,,0.20916253
False,,0.023725165
True,,0.9994469
False,,0.0034011302
False,,0.0006444845
False,,0.0024216727
False,,0.0006697623
False,,0.0011756826
False,,0.027835594
False,,0.016810825
True,,0.99929476
True,,0.99888736
False,,0.00079603447
False,,0.00046521955
False,,0.0022783512
False,,0.0010468443
False,,0.0007745455
False,,0.00022064337
False,,0.00036902682
False,,0.0005154705
False,,0.00031778254
False,,0.00045344286
False,,0.0007944102
False,,0.0013549171
False,,0.0005856962
False,,0.0008295695
False,,0.00067463727
False,,0.001051435
