result,ordered_errors,score
False,582.0,0.013200728
True,73.0,0.9839462
False,813.0,0.053789243
False,179.0,0.1782636
False,834.0,0.00033275178
True,613.0,0.9943883
False,877.0,0.0023825397
False,214.0,0.00037849753
False,452.0,0.002187449
False,987.0,0.0047902702
True,779.0,0.9528704
False,746.0,0.00029863932
True,201.0,0.9656403
True,569.0,0.9950964
False,635.0,0.00010955767
False,830.0,0.002026177
False,521.0,0.065759584
False,323.0,0.006202195
False,727.0,0.0071325703
False,165.0,0.003881017
False,271.0,0.010616369
False,145.0,0.079000376
False,100.0,0.0023626555
False,95.0,0.024212938
False,68.0,0.0013190064
False,601.0,0.0005170893
True,712.0,0.94421166
False,593.0,0.036761604
False,972.0,0.01349132
True,250.0,0.9963786
False,34.0,0.00046080333
False,506.0,0.0030934997
False,639.0,0.0022015402
False,139.0,0.20667337
True,751.0,0.9969748
False,737.0,0.08363217
False,420.0,0.00976559
False,29.0,0.00036332916
False,321.0,0.00017642893
False,224.0,4.9391554e-05
False,320.0,0.0012052808
False,211.0,0.00021055774
False,218.0,0.002432479
True,576.0,0.5341484
False,942.0,0.03139549
False,567.0,0.0008360433
False,127.0,0.00018001065
True,574.0,0.9859773
True,52.0,0.94635427
False,642.0,0.004624981
False,546.0,0.002481828
False,832.0,0.0015444815
True,388.0,0.99568117
False,525.0,0.06387304
False,215.0,0.0004518942
False,327.0,0.3319071
False,648.0,0.0003894611
False,761.0,0.00357661
False,69.0,0.31383127
False,222.0,0.002333235
False,476.0,0.00017421842
False,207.0,0.0031901093
False,944.0,0.0028416219
False,776.0,0.00044456447
True,851.0,0.9523106
True,339.0,0.95397127
False,815.0,0.030344138
False,314.0,0.0067044822
True,661.0,0.9976956
True,473.0,0.9953909
False,124.0,0.012479747
False,559.0,0.038988285
False,501.0,0.0020652774
True,674.0,0.99998474
False,937.0,4.2410447e-05
False,762.0,0.015600034
False,481.0,0.19072916
False,516.0,0.20683523
False,13.0,0.0050214785
False,939.0,0.0042411317
False,859.0,0.085664794
False,338.0,0.010231117
False,903.0,0.04413834
True,769.0,0.50679284
False,880.0,0.0023907323
False,534.0,0.39085174
False,957.0,0.0015684831
False,564.0,0.028240664
True,372.0,0.544299
True,491.0,0.91990197
False,177.0,0.048806105
False,5.0,0.00020022335
False,855.0,0.0018714705
False,369.0,0.002156291
False,724.0,0.0056150397
True,428.0,0.9977314
False,843.0,0.00133483
False,190.0,0.0065486887
False,490.0,0.0007266898
False,821.0,0.34413308
True,923.0,0.99775946
False,675.0,0.0005346994
False,185.0,0.0055070384
False,433.0,0.0017449621
False,373.0,0.007398712
False,440.0,0.013854725
False,782.0,0.08707419
False,783.0,0.13466598
False,241.0,0.00038151693
False,599.0,0.001337622
False,275.0,0.0012945739
False,292.0,0.00383771
False,254.0,0.11143087
False,988.0,0.003958978
False,535.0,0.11368581
False,908.0,0.33253154
False,655.0,0.0071690576
False,678.0,0.000189265
False,503.0,0.0027710565
False,598.0,0.0013131577
False,754.0,0.0011251593
False,166.0,0.00016133397
False,427.0,0.0009584873
False,212.0,0.0013482184
True,540.0,0.99532807
False,47.0,0.013373727
False,895.0,0.008194504
True,1.0,0.9957027
False,840.0,0.38397768
False,679.0,0.0010604793
False,739.0,0.003760148
False,442.0,0.00081385
False,554.0,0.0053274855
False,590.0,0.2318805
False,575.0,0.000109364984
False,803.0,0.0020512494
False,176.0,0.002055619
False,392.0,0.00037614466
False,620.0,0.0020377813
True,374.0,0.99673647
False,956.0,0.0034671945
False,998.0,0.001332843
False,444.0,0.0013834535
False,285.0,0.0014641937
False,317.0,0.0014641937
True,967.0,0.99789447
False,941.0,0.00036718728
False,205.0,0.42636657
False,801.0,0.00045394493
False,756.0,0.00036721613
False,204.0,0.009689498
False,12.0,0.0007519925
True,296.0,0.95832646
True,469.0,0.5909241
False,733.0,0.0025099781
False,643.0,0.0014908783
False,152.0,0.00024523897
False,817.0,0.00054010964
False,981.0,0.0038285933
True,838.0,0.95045215
False,65.0,0.2953592
False,10.0,0.08266013
False,64.0,0.0003140569
False,999.0,0.0017969256
False,159.0,0.011681433
True,597.0,0.9981388
True,186.0,0.98785734
True,48.0,0.9237295
False,26.0,0.034963146
False,871.0,0.00051251287
True,837.0,0.7605426
False,933.0,0.039993573
True,785.0,0.73096776
False,735.0,0.0509502
False,873.0,0.02369343
False,715.0,0.005703116
True,167.0,0.9789878
True,89.0,0.9944983
False,475.0,0.0013080605
True,229.0,0.99971193
False,637.0,0.0004891498
False,977.0,0.0034397019
False,570.0,0.0027692006
False,221.0,0.001110961
False,898.0,0.06927026
True,741.0,0.9932613
True,994.0,0.9466346
False,301.0,0.018637132
False,757.0,0.0014441505
False,811.0,0.13421208
True,920.0,0.9939143
False,717.0,0.11384482
False,463.0,0.023885522
False,489.0,0.025825983
False,319.0,0.0013101452
False,453.0,0.00015287484
False,232.0,0.0002533737
False,858.0,0.0007189147
True,566.0,0.8087203
False,600.0,0.0017276971
False,198.0,0.00096208655
True,248.0,0.99897754
False,853.0,0.00023499597
False,313.0,0.00021817755
True,793.0,0.96576524
True,305.0,0.9683754
False,495.0,0.02111514
True,926.0,0.99536926
False,523.0,0.0021113195
False,170.0,0.00413418
False,318.0,0.00053763343
True,954.0,0.9962639
True,651.0,0.9868144
False,367.0,0.011015213
True,964.0,0.9993174
True,352.0,0.99541974
False,172.0,0.22159518
False,273.0,0.003565012
True,366.0,0.99621284
False,446.0,0.0023850254
False,450.0,0.47058377
True,630.0,0.8989228
True,961.0,0.9953772
False,445.0,0.0015737698
True,504.0,0.99631137
False,603.0,8.251541e-05
False,627.0,0.0010459712
False,943.0,0.004992488
False,153.0,0.060338244
True,328.0,0.91565585
False,336.0,0.0017929614
False,634.0,0.0026455252
True,796.0,0.8310173
True,542.0,0.5125929
False,443.0,0.001561701
False,88.0,0.0030817941
False,43.0,0.013191147
False,932.0,0.00068773516
False,841.0,0.004541972
False,233.0,0.021232978
False,83.0,0.013063419
True,766.0,0.9922172
False,,0.0013334017
False,,0.030057644
False,,0.03361239
False,,0.14707391
False,,0.04732688
False,,0.0013591554
True,,0.80791163
False,,0.0014380259
True,,0.9971199
False,,0.0015074105
False,,0.0057512145
False,,0.005695988
True,,0.9906736
False,,0.0047011715
False,,0.038564935
False,,0.0015203782
False,,0.07684393
False,,0.18302742
False,,0.18324417
False,,1.6379409e-09
False,,0.007599962
False,,0.00012191938
False,,0.00031507446
False,,5.1392984e-05
False,,6.907071e-05
False,,0.001475312
False,,0.0013179593
False,,0.0020225393
False,,0.00071130355
True,,0.99804425
False,,0.23427823
True,,0.720374
False,,0.0028995685
True,,0.99180686
False,,0.001301525
False,,0.014606479
False,,0.0016284046
False,,0.0039980994
False,,0.03369616
False,,0.00089257176
False,,0.0003875149
False,,0.020400329
False,,0.10875316
True,,0.9723316
False,,0.11274621
False,,0.0016934371
False,,0.0010636111
False,,0.355372
False,,0.004863218
False,,0.0017894572
True,,0.991245
False,,0.0015131056
False,,0.0012126409
False,,0.0071364855
True,,0.9636282
False,,0.0015348084
False,,0.002545634
False,,0.0010877822
False,,0.05852574
True,,0.890516
False,,0.0018809859
False,,0.0007283793
False,,0.0007320703
True,,0.78514904
False,,0.07867125
False,,0.0055870633
False,,0.0017092802
False,,0.0008898532
False,,0.0002728098
False,,0.0012445885
False,,0.044215694
True,,0.79373413
True,,0.99534273
False,,0.13728158
False,,0.00054136565
True,,0.9717585
True,,0.7529322
True,,0.8348124
True,,0.9962645
True,,0.99632865
False,,0.0050598737
True,,0.9984522
False,,0.0019147341
False,,0.0030277085
False,,0.0007382249
True,,0.99541736
True,,0.5809707
False,,0.03569432
False,,0.27436405
False,,3.0683146e-05
False,,0.009760049
False,,0.007510421
False,,0.0022122608
False,,0.000904336
True,,0.5807482
False,,0.0009869689
True,,0.99498194
True,,0.9953479
False,,0.012422113
False,,3.2387004e-05
False,,0.014454515
False,,0.0076717096
False,,0.04415283
False,,0.10204052
False,,0.13033736
False,,0.08112975
False,,0.0056171007
False,,0.004320036
False,,0.004855602
False,,0.015751291
True,,0.7343679
False,,0.00081182417
