result,ordered_errors,score
False,2.8e+01,0.021740619398593408
True,5.0,0.5642775928634634
False,27.0,0.04006484754990558
False,115.0,0.07800099609198691
False,362.0,0.09584310901135683
True,32.0,0.9196522586744629
True,310.0,0.7894593357780323
False,312.0,0.0072393441308241345
False,336.0,0.03130056109246341
False,125.0,0.10060154865698416
False,41.0,0.15698340458876425
False,491.0,0.0008048141238529972
False,396.0,0.3250762871465749
False,217.0,0.09011974647197206
False,277.0,0.13283801767998948
True,536.0,0.509620678993307
False,454.0,0.00788721527681808
False,97.0,0.026404394801052077
False,552.0,0.0670420223069802
False,486.0,0.02058255665682862
False,297.0,0.07062176166259167
False,100.0,0.09026901722782221
False,587.0,0.015548202330335341
False,334.0,0.01705156266795705
True,570.0,0.5367040156315804
False,152.0,0.006622590127938052
False,728.0,0.06124544752245424
True,618.0,0.9127181852279352
True,302.0,0.9264823057517622
True,471.0,0.5621030288420953
False,682.0,0.20066653183247365
False,428.0,0.05050233986697827
True,745.0,0.8793084715622181
False,853.0,0.07658303090854351
False,648.0,0.07139468710567992
False,368.0,0.07200501745825438
False,699.0,0.1674550479213685
False,523.0,0.07174079018984489
True,450.0,0.6625829324228528
False,937.0,0.0738023733770632
False,984.0,0.12095976316429043
True,458.0,0.8578145085753495
False,824.0,0.17683082180891954
False,990.0,0.13394109298701487
False,756.0,0.22756280115957528
False,795.0,0.1829527297425354
False,792.0,0.3557678726954774
False,601.0,0.09197141715072615
False,198.0,0.03243279576146058
False,888.0,0.02337967858405648
True,947.0,0.79541405554759
False,96.0,0.004597220855562392
True,393.0,0.7287293476570484
False,415.0,0.10184862609657548
False,399.0,0.04937173728126017
False,917.0,0.10118066910560335
False,313.0,0.11753333713147478
False,977.0,0.19047591887575072
False,538.0,0.11025231326327949
False,822.0,0.062254891628198396
False,158.0,0.09256326519925845
False,577.0,0.119526161078733
False,731.0,0.041633530572567974
False,289.0,0.2209564106585058
False,902.0,0.023740354443081733
False,514.0,0.16133350391550594
True,868.0,0.5419912193572604
False,494.0,0.14776667686227124
True,221.0,0.720772046613015
True,928.0,0.5579208555033501
False,468.0,0.11595243541143364
False,915.0,0.298141937442277
False,643.0,0.4776197718175731
False,817.0,0.12450597466253462
False,955.0,0.021350127024595673
False,495.0,0.02988737367374639
False,705.0,0.11067718385648749
False,323.0,0.023363618267010552
False,892.0,0.25319970070174547
True,827.0,0.5457297884634029
False,566.0,0.060473343049664945
False,187.0,0.04677982630366324
False,861.0,0.1126167867721174
False,773.0,0.24486680920831322
False,422.0,0.05948640473856959
False,807.0,0.12905900840103787
False,138.0,0.08263742294839542
False,448.0,0.05119399015870713
True,283.0,0.7645049869985923
False,838.0,0.3413315646931428
False,759.0,0.17931101077824335
False,772.0,0.08612101681415375
False,748.0,0.0026519470872269145
False,298.0,0.1374765363893997
False,544.0,0.0049239080387461975
False,929.0,0.05049381408750454
True,916.0,0.8246449682591501
True,850.0,0.8408434582802368
False,732.0,0.11934036010545737
False,50.0,0.08458580088974249
True,907.0,0.8375819137228636
True,780.0,0.5070784568973506
False,303.0,0.3113413604554619
False,658.0,0.021360011295564134
False,416.0,0.46518678754848686
False,6.0,0.09846661840346692
True,593.0,0.7411971785907197
False,222.0,0.03324772779005658
False,701.0,0.03109656634339726
False,943.0,0.11867418030187038
False,406.0,0.13681225436504568
False,532.0,0.23049149839457633
False,335.0,0.10396156940240259
False,878.0,0.04219440902709287
False,409.0,0.09673310421662905
True,895.0,0.9013013677791989
True,88.0,0.5980386636608551
True,666.0,0.5249696505337311
False,546.0,0.1111748145372619
False,695.0,0.216770516609242
False,413.0,0.12767508551494008
False,530.0,0.18200772766452458
False,316.0,0.04995923920333711
False,227.0,0.05502007490630386
True,169.0,0.5205261613999357
True,293.0,0.8625179502276293
False,475.0,0.019682237730451014
False,904.0,0.12287523309633396
False,106.0,0.11932586284426921
False,263.0,0.07672781000880757
False,405.0,0.02877398846893326
False,790.0,0.10604813214433371
False,182.0,0.10681729044748352
False,521.0,0.15611836369830864
False,954.0,0.09559849646440911
False,509.0,0.3134354381137365
False,876.0,0.0554009885844673
False,52.0,0.24763062696358798
True,940.0,0.8068261780716999
False,359.0,0.04491319603490759
False,737.0,0.08491811020079283
False,886.0,0.0941189568900214
False,252.0,0.1174858817826677
False,189.0,0.07629152672797604
False,68.0,0.06374236921410494
False,220.0,0.2998636517141218
False,304.0,0.03745329780984822
True,315.0,0.5248570620955437
False,968.0,0.044785226749059964
False,645.0,0.10981608811188383
False,948.0,0.010207777513272398
False,331.0,0.08688315662293239
True,867.0,0.8335728579101052
False,953.0,0.2897090643123987
False,625.0,0.3409908312997263
False,739.0,0.05369178901033449
False,518.0,0.08162950061690452
True,522.0,0.6764477332197529
True,157.0,0.8227745910403881
False,479.0,0.17328258641367905
False,237.0,0.2255766032083127
False,656.0,0.16428470115812008
False,798.0,0.3157292563084692
True,906.0,0.5337548350728155
False,694.0,0.04162810815252448
False,38.0,0.4451413589153722
False,285.0,0.16580913025608798
False,706.0,0.25385626207468137
False,250.0,0.3256029454399462
True,930.0,0.7479926043526453
False,788.0,0.06308649412931205
False,407.0,0.4844675463095592
False,463.0,0.023818696444789105
False,663.0,0.11221661079170103
False,927.0,0.1788361810677726
False,355.0,0.28249267686715623
False,548.0,0.04441305391791681
False,259.0,0.05136982611045869
False,961.0,0.09977801367964294
True,905.0,0.5264207320517097
False,871.0,0.018645128521939423
False,839.0,0.023970184758547945
True,764.0,0.7369068917007267
False,934.0,0.07804146250012114
False,652.0,0.0803149222656089
False,903.0,0.07177928521167598
False,116.0,0.08397967556400181
True,616.0,0.8128164292770907
False,563.0,0.070466162096538
True,383.0,0.7261787772466739
False,630.0,0.05151937522873267
False,703.0,0.10266293531280278
False,273.0,0.12691049010782893
False,387.0,0.072739119431145
False,825.0,0.13738591325200702
False,452.0,0.08415768611353182
False,524.0,0.0921911208804781
False,924.0,0.2139635105665113
True,562.0,0.8255504236175311
False,1.0,0.11257817217629627
False,29.0,0.27746656272594694
False,836.0,0.031009733695230225
False,69.0,0.05820627530492258
False,734.0,0.17476321897366062
False,784.0,0.04487975929755781
False,800.0,0.14724774479560923
False,79.0,0.15369291379323258
False,66.0,0.44176617483098884
False,529.0,0.33440576704809877
False,672.0,0.06594329598034891
False,343.0,0.16365609769397607
False,24.0,0.06854804932760872
False,816.0,0.03754562178666442
False,911.0,0.2610371273689027
False,163.0,0.0967531579983046
