result,ordered_errors,score
False,94.0,0.00067597366
True,402.0,0.84282357
False,382.0,0.00050840434
False,102.0,0.00036086826
False,276.0,0.0009879782
False,491.0,0.0009729216
False,118.0,0.009351909
False,326.0,0.012357557
False,427.0,0.0014289832
False,383.0,0.00033404413
False,474.0,0.00035029495
False,85.0,0.0071771266
False,298.0,0.0017363125
False,436.0,0.0035645694
False,304.0,0.00070475583
False,179.0,0.00054905174
False,93.0,0.00058063155
True,251.0,0.998879
False,73.0,0.3646484
False,268.0,0.002063854
False,480.0,0.00081800605
False,457.0,0.03419846
False,124.0,0.15445209
False,490.0,5.3732947e-05
False,464.0,0.027846739
False,52.0,0.00065106497
False,40.0,0.058904257
False,279.0,0.00793588
False,443.0,0.0015995656
False,160.0,0.0012707121
False,357.0,0.0004113529
False,17.0,0.0026846142
False,288.0,0.00647057
False,477.0,0.0004166547
True,285.0,0.9984469
False,168.0,0.0013977042
False,153.0,0.34929138
False,378.0,0.0019476867
False,34.0,0.01072506
False,182.0,0.0026128725
True,484.0,0.99891317
False,203.0,0.00034905004
False,110.0,0.0012805053
True,409.0,0.99753356
False,389.0,0.0017847787
False,43.0,0.0004868059
False,57.0,0.021546502
False,315.0,0.00064060115
False,183.0,0.001465523
False,325.0,0.00071462913
False,295.0,0.000974611
False,132.0,0.26326987
True,471.0,0.99901175
False,141.0,5.396068e-05
False,296.0,0.012353936
False,192.0,4.846007e-05
False,177.0,0.0006335712
True,452.0,0.99748456
False,333.0,0.000628633
False,466.0,0.020593334
False,259.0,0.0014405682
False,84.0,0.0007078677
False,396.0,0.00045223313
False,363.0,0.0016920221
False,434.0,5.7549318e-05
False,460.0,0.00047435757
False,202.0,0.43847448
False,145.0,0.010910414
False,1.0,0.0003508103
True,184.0,0.5702976
False,321.0,0.022986954
False,496.0,0.15388852
False,331.0,0.00063097855
True,414.0,0.9992555
True,242.0,0.7475925
False,221.0,0.0009209518
False,494.0,0.00038780132
True,74.0,0.68521976
False,358.0,0.0010827399
False,77.0,0.00042454974
False,232.0,0.00016429446
False,274.0,0.04950937
False,441.0,0.0022002605
False,247.0,0.00040630088
True,377.0,0.94852316
True,216.0,0.9992736
False,261.0,0.00040420552
False,379.0,0.0014657386
False,297.0,0.0010141287
False,134.0,0.0003562134
False,69.0,0.0016690681
False,306.0,0.0023944497
False,317.0,0.00095104566
True,,0.99925894
True,,0.99972373
False,,0.00037481243
False,,0.3051156
False,,0.010815377
False,,6.209027e-05
False,,0.0034279777
False,,0.0065824217
False,,5.9696853e-05
True,,0.9996381
False,,0.10549946
False,,0.00043976284
False,,0.0006587611
False,,0.0007051834
False,,0.11010353
False,,0.0032286278
False,,0.00013267403
True,,0.9976888
False,,0.0005073828
False,,0.0030016846
False,,0.00042247027
False,,0.002148706
False,,0.47575086
False,,0.0035833605
False,,0.0002104839
True,,0.9992957
False,,5.3663975e-05
False,,0.0003613154
False,,0.0007607812
False,,0.000115223724
False,,0.00039528494
True,,0.9991941
False,,6.795099e-05
False,,0.029242264
False,,0.0021818567
False,,0.00056948594
False,,0.00034926407
False,,0.00016965209
False,,0.0042094393
True,,0.9959253
False,,0.00043020654
True,,0.57385653
False,,0.0008174268
False,,0.0039132545
False,,0.0022457018
False,,0.0015573804
False,,0.00034697723
False,,0.00024156952
True,,0.993541
False,,6.5206696e-05
False,,0.0006528417
False,,0.010401981
True,,0.8671264
False,,0.0006392453
False,,0.005327152
False,,0.0024437471
False,,0.007550274
False,,0.0026159335
False,,0.0038273605
False,,0.00020566511
True,,0.99854624
False,,0.2929568
False,,0.00047851546
False,,0.0014648282
False,,0.00035277443
False,,0.00035527992
False,,0.0018262332
True,,0.9988889
False,,0.0014473536
False,,0.0015148586
False,,0.0133788185
False,,0.0016400152
False,,0.0012915641
False,,0.0023831995
False,,0.00011672675
True,,0.9987244
False,,0.0023498833
False,,0.0009621098
False,,0.0012222723
False,,0.00094301533
False,,0.01051718
False,,0.008049569
False,,0.00016169112
False,,0.0007318046
True,,0.9883088
False,,0.16729832
True,,0.9992599
False,,0.0069486857
False,,0.00079514825
True,,0.9984425
True,,0.9965844
True,,0.8412174
False,,0.0071384483
False,,0.0008683454
False,,0.0005717667
False,,0.00040124098
False,,0.0056472556
False,,0.0030596766
False,,0.042489424
True,,0.98886395
False,,0.00044018228
False,,0.00053034147
False,,0.0014558337
False,,0.00036621737
False,,0.0028580667
False,,0.00037586043
False,,0.0016159727
False,,0.0071716174
False,,0.0006876001
True,,0.87553155
True,,0.99815136
False,,0.004083689
False,,0.011207383
False,,0.00039611824
False,,0.00020825607
False,,0.0006285114
False,,0.090473205
False,,0.002259626
False,,0.00043740464
False,,0.000354437
False,,0.00045735564
False,,0.013242217
False,,0.008185045
True,,0.63132507
False,,0.00039742276
False,,0.04454323
False,,0.007841548
False,,5.9522747e-05
True,,0.8048141
False,,0.0007249466
False,,0.00041619738
False,,0.0006011202
False,,0.00036152868
False,,0.0049541146
False,,0.0007003567
False,,0.002004198
False,,0.01149509
False,,0.006367567
False,,0.0003194581
True,,0.67951673
False,,4.7555997e-05
False,,0.0005129405
False,,0.0017321092
False,,0.4737258
False,,0.19501732
False,,0.0006803669
False,,0.00015096534
False,,0.0013392377
False,,0.0025030223
True,,0.816213
False,,0.004168136
False,,0.001120084
False,,0.0035983247
False,,0.011109806
True,,0.6592995
False,,0.22909226
False,,0.04517201
False,,0.00038227643
True,,0.9992569
False,,0.0037209168
False,,5.855652e-05
False,,0.0017469125
False,,0.0008666294
False,,0.010574719
False,,0.014526887
False,,0.07098026
True,,0.9527505
False,,7.107666e-05
True,,0.61543304
False,,0.0011008914
False,,0.00076637097
False,,0.0006824239
False,,0.0047925287
False,,0.0017003808
False,,0.017263418
True,,0.99924135
False,,0.03796977
False,,5.4194756e-05
False,,0.00045646078
False,,0.00011066055
False,,0.0006302939
True,,0.67084694
False,,0.0014130541
True,,0.9994825
False,,0.1515292
False,,0.00035525142
True,,0.99891007
False,,0.020593334
False,,0.14386888
False,,0.0006280635
False,,4.666861e-05
False,,0.28099635
True,,0.9987533
False,,0.0017239936
False,,0.001812701
True,,0.9988601
False,,0.0031474165
False,,0.115095146
False,,0.105508216
False,,0.003110719
False,,0.0032093571
False,,0.00018606284
True,,0.9960781
True,,0.99352694
True,,0.58337724
True,,0.9992649
False,,0.00039813868
False,,0.0009198434
False,,0.00029159125
False,,0.003150322
False,,0.00066023314
True,,0.9992648
False,,0.0003706734
True,,0.55338055
False,,0.000325385
False,,0.00026249271
False,,0.0007119034
False,,0.00066986127
False,,5.3917425e-05
False,,0.010332803
False,,0.0025283513
False,,0.017703
True,,0.9971957
False,,0.00028083817
True,,0.5247068
False,,5.3663716e-05
False,,0.002955579
False,,0.12560204
True,,0.8361127
False,,0.00093630597
False,,0.0017567563
False,,0.0014447069
True,,0.9963566
True,,0.99929047
False,,0.18617967
False,,5.512864e-05
False,,0.0023473953
False,,0.0015316097
True,,0.8262142
False,,0.00011691901
True,,0.98123527
False,,0.00015199027
False,,0.33944792
False,,0.04597825
False,,0.0013392371
False,,0.117472045
False,,5.405973e-05
False,,0.03741729
False,,0.005168876
False,,0.00061411393
False,,0.001321919
False,,0.0030737754
False,,0.00020668659
False,,0.016177854
False,,0.0017024114
False,,0.011960772
False,,0.0009568831
False,,0.045008104
False,,0.00011229458
False,,0.004386346
False,,0.04608601
False,,0.04905989
False,,0.0005119401
False,,0.015892262
True,,0.99888605
True,,0.68654406
False,,0.06988027
False,,0.0120235905
False,,0.001508055
False,,0.04035955
True,,0.9389077
False,,0.008670665
False,,0.0017988682
False,,0.18029112
False,,0.0009145379
False,,0.0050492072
False,,0.0008594724
False,,0.0026627115
False,,0.0012789207
False,,0.0065824217
False,,0.000931454
False,,0.00019542132
False,,0.0026304352
False,,0.008096177
True,,0.646655
True,,0.9985293
True,,0.59314954
False,,0.0017847787
False,,0.00039034252
True,,0.9996896
True,,0.9992791
False,,0.0010184909
False,,0.00033934283
False,,0.0003963184
False,,4.7027486e-05
False,,9.5539646e-05
True,,0.9975569
False,,0.27558345
False,,0.15620358
False,,0.0012131758
False,,0.001498162
False,,0.00039392823
False,,0.0017494638
True,,0.94274414
False,,0.0006282724
False,,0.00064520264
False,,0.004083355
False,,0.0041423077
False,,5.3667405e-05
True,,0.99971074
False,,0.0011505126
False,,0.0010401114
False,,0.0006280635
False,,0.02135429
False,,0.00038646808
False,,0.19810607
True,,0.99763167
False,,0.00011418312
False,,0.16956632
False,,0.0007538125
False,,0.0012067019
True,,0.81794226
False,,0.0011779212
False,,0.008430133
False,,0.09761947
False,,0.0010277537
False,,5.4420245e-05
False,,0.0068001174
False,,0.010976104
False,,0.1456149
False,,0.07788263
False,,0.0008585729
False,,0.00085655745
False,,0.17176485
True,,0.99928445
False,,0.00035549994
False,,0.0014511
False,,0.0013158171
False,,0.0025910456
False,,0.0009278724
False,,0.0061527644
True,,0.9389077
False,,0.00035267588
True,,0.9992649
False,,0.014434198
False,,0.0013684429
False,,0.00034948523
False,,0.00094364624
True,,0.6597163
False,,0.001763432
True,,0.9989097
False,,0.0014366918
False,,0.10630365
False,,6.104662e-05
False,,5.5898196e-05
False,,0.00063987164
False,,0.031233493
False,,6.1012164e-05
False,,0.14086771
True,,0.98672384
False,,0.005872533
False,,0.0070034144
False,,0.0008044217
False,,0.002583595
True,,0.9991966
False,,0.0007362058
False,,0.00035284154
True,,0.90289134
False,,0.10802022
False,,0.0006803669
False,,0.0008143058
True,,0.99915123
False,,0.001617828
True,,0.9711888
False,,0.0003787421
False,,0.002788022
False,,0.00094354915
False,,0.00076641847
True,,0.9954425
False,,5.94249e-05
False,,0.00043214302
True,,0.9992772
False,,0.00039862213
False,,0.0007072291
True,,0.9987815
False,,0.00207313
False,,5.2666586e-05
True,,0.9992403
False,,0.0019782616
False,,0.0012327102
False,,0.0012598489
True,,0.99818414
False,,0.00034925292
False,,0.0017002984
False,,0.0006306344
False,,0.094432615
False,,0.003679201
True,,0.99916077
True,,0.9993839
False,,0.00040144104
False,,0.00035045127
True,,0.7626847
False,,0.08012172
True,,0.8360681
False,,0.00037308413
False,,0.0011518165
False,,0.00036315343
