result,ordered_errors,score
False,295.0,0.0022416308
False,568.0,0.013277047
False,953.0,0.0006495066
False,396.0,0.0065785656
False,61.0,0.0031867733
True,175.0,0.9979087
True,222.0,0.9994485
False,780.0,0.0018323227
False,959.0,0.0009893902
True,648.0,0.82981956
False,905.0,0.0007562556
False,523.0,0.0035221095
False,977.0,0.0065755523
False,117.0,0.0018979602
True,587.0,0.965185
True,853.0,0.8203094
False,569.0,0.00045424103
False,929.0,0.0021744156
False,536.0,0.007447971
False,888.0,0.0017326906
False,227.0,0.001697661
False,336.0,0.0038009083
False,97.0,0.0018240459
False,359.0,0.0017115567
True,570.0,0.5722027
False,313.0,0.0008293937
False,892.0,0.012156672
True,450.0,0.9986337
True,817.0,0.9753052
False,552.0,0.32132816
False,6.0,0.0019055976
False,798.0,0.002153468
True,399.0,0.931555
False,530.0,0.0011030922
False,468.0,0.06982668
False,795.0,0.00090756273
False,115.0,0.0059183585
False,947.0,0.002424174
False,221.0,0.002355132
False,41.0,0.023582676
False,413.0,0.0023373943
True,902.0,0.9991217
False,937.0,0.0011351152
False,695.0,0.042500302
False,936.0,0.0038820417
False,824.0,0.005093295
False,643.0,0.0051212288
False,27.0,0.0011005539
False,297.0,0.00459879
False,138.0,0.0019385861
True,252.0,0.9612309
False,877.0,0.0044212467
True,783.0,0.9054991
False,217.0,0.0085239755
False,100.0,0.00058258954
False,334.0,0.0012916765
False,5.0,0.09615976
False,169.0,0.0006515333
False,310.0,0.0025474788
False,331.0,0.0033820758
False,601.0,0.00074584805
True,448.0,0.9999325
False,940.0,0.0013258934
False,827.0,0.0066295783
False,792.0,0.022123922
False,514.0,0.00037752814
False,355.0,0.025271552
False,491.0,0.20460829
False,868.0,0.31981266
False,577.0,0.36950013
False,106.0,0.0032405097
False,690.0,0.018579489
False,731.0,0.101050586
False,454.0,0.0020908047
False,457.0,0.002658613
False,368.0,0.0007999037
False,302.0,0.0015548015
False,954.0,0.0066116145
False,187.0,0.005270138
False,312.0,0.0038955945
False,393.0,0.00066620467
False,861.0,0.020290123
False,283.0,0.002268141
False,917.0,0.0042688325
False,416.0,0.0023160558
False,521.0,0.010678856
False,625.0,0.001278355
False,666.0,0.008599767
False,471.0,0.13658573
False,495.0,0.0022450525
False,748.0,0.002797478
False,415.0,0.0016446342
False,972.0,0.002717052
False,701.0,0.05162138
False,277.0,0.0039957934
False,158.0,0.0017257049
True,779.0,0.9159476
True,316.0,0.99962676
False,538.0,0.0022218556
False,984.0,0.005891264
True,993.0,0.99824584
False,362.0,0.03987117
False,289.0,0.2160024
False,544.0,0.00049965957
False,428.0,0.045939114
False,486.0,0.0010903323
True,28.0,0.9965591
False,916.0,0.0009628651
False,915.0,0.002060281
False,732.0,0.011207695
False,220.0,0.0009839794
False,706.0,0.0013739577
False,682.0,0.010118717
False,759.0,0.00410281
False,699.0,0.0010484403
True,409.0,0.9993137
False,943.0,0.12434709
True,14.0,0.999741
False,645.0,0.0059906594
False,878.0,0.0072110957
False,50.0,0.013961526
False,546.0,0.09584713
False,816.0,0.003265847
False,303.0,0.026173517
True,463.0,0.56175774
True,745.0,0.6149064
False,728.0,0.0009702126
False,32.0,0.013421484
False,818.0,0.0009982174
False,96.0,0.027577495
False,769.0,0.0026232193
False,904.0,0.0016814555
False,52.0,0.0009628834
False,948.0,0.024437029
False,323.0,0.0049720705
False,663.0,0.008703922
False,737.0,0.009883803
False,772.0,0.0046441862
True,582.0,0.9986021
False,387.0,0.0005193507
False,328.0,0.048537344
False,405.0,0.007822152
False,895.0,0.0008933383
False,9.0,0.040154934
False,198.0,0.00018720583
False,532.0,0.0073251044
False,840.0,0.021915277
True,15.0,0.7857296
False,876.0,0.04452942
False,147.0,0.00069778867
False,524.0,0.0013523002
False,548.0,0.0044744466
False,182.0,0.33877698
False,945.0,0.084767185
False,850.0,0.009193147
False,445.0,0.0011168985
False,293.0,0.008074983
False,897.0,0.0022537382
True,660.0,0.9845579
False,189.0,0.060570292
False,968.0,0.009854174
False,422.0,0.0005746542
False,842.0,0.011956675
False,880.0,0.013000173
False,784.0,0.00410878
False,285.0,0.0015642095
False,125.0,0.001458695
False,618.0,0.0029412936
False,658.0,0.0020487402
True,315.0,0.99788046
False,805.0,0.0013867167
False,24.0,9.6039206e-05
False,124.0,0.003527266
False,891.0,0.009630686
False,581.0,0.0041993894
True,955.0,0.99988437
False,742.0,0.008794625
False,200.0,0.0007149748
False,,0.002558049
False,,0.47266117
False,,0.0011746164
False,,0.00048178155
True,,0.7522575
False,,0.00335521
False,,0.015569235
False,,0.0030931865
False,,0.0010180766
True,,0.9937605
False,,0.022203756
True,,0.6967446
False,,0.00075496774
False,,0.007264132
False,,0.002882517
False,,0.0036464236
False,,0.030238202
False,,0.0029750352
False,,0.0026117319
False,,0.022882633
True,,0.82673013
False,,0.00213884
True,,0.5068513
False,,0.002308458
False,,0.0026859818
False,,0.02113122
False,,0.0034320692
False,,0.0029827452
False,,0.0018651607
False,,0.01973449
False,,0.0014090415
False,,0.0023119655
False,,0.0013299887
False,,0.0031728307
False,,0.000451945
False,,0.0005006839
False,,0.0008991709
False,,0.0045742267
False,,0.00078371994
True,,0.998276
False,,0.0011684274
False,,0.29655173
True,,0.9727647
True,,0.9992225
True,,0.99987364
False,,0.009048993
False,,0.019226326
False,,0.0002430898
False,,0.0024772664
True,,0.9996748
False,,0.009665017
False,,0.002856321
False,,0.104598425
